"Name","Address","Description","Longitude","Latitude","TimeStamp","TimeSpan:begin","TimeSpan:end","GettyID","","","",
"Charles Bonnet: Essai Analytique Sur Les Facultés De L'Ame. Kopenhagen 1769.","Kopenhagen","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Lm 506 ","12.5667","55.7167","1769","","","7003474","","","",
"Charles Bonnet: Recherches philosophiques sur les preuves du christianisme. Genf 1770.","Genf","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Lm 512","6.148113","46.195602","1770","","","7007279","","","",
"Charles Bonnet: La Palingénésie philosophique, ou iddées sur l'état passé et sur l'état future des Ãªtres vivans. Genf 1769.","Genf","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Lm 509","6.148113","46.195602","1769","","","7007279","","","",
"Bibliotheque Des Dames. Amsterdam 1716.","Amsterdam","","4.916667","52.35","1716","","","7006952","","","",
"Cesare Beccaria: Traité des délits et des peines. Paris 1775.","Paris","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Rm 34","2.333333","48.866667","1775","","","7008038","","","",
"Pierre-François Muyart de Vouglans: Réfutation Des Principes hasardés dans le Traité Des Délits Et Peines. Lausanne 1767.","Lausanne","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Rm 251","6.666667","46.533333","1767","","","7007299","","","",
"David Fordyce: Elemens de philosophie morale, traduits de l'Anglois du Prof. David Fordyce, et augmentés d'une dissertation sur les fondemens de l'autorité de Dieu et sur la nature de l'obligation morale. Den Haag 1756.","Den Haag","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Vb 182","4.3","52.083333","1756","","","7006810","","","",
"François d'Escherny: Les Lacunes de la philosophie. Amsterdam 1783.","Amsterdam","","4.916667","52.35","1783","","","7006952","","","",
"Frederick II of Prussia: Dialogue De Morale A L'Usage De La Jeune Noblesse. Berlin 1770.","Berlin","","13.4167","52.5","1770","","","7003670","","","",
"Frederick II of Prussia: Lettre Sur L'Éducation. Berlin 1770.","Berlin","","13.4167","52.5","1770","","","7003670","","","",
"Cornelius de Pauw: Recherches philosophiques sur les Américains, ou Mémoires intéressants pour servir à l'Histoire de l'Espece humaine. Kleve (Kreis Kleve) 1772.","Kleve (Kreis Kleve)","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Gx 91","6.229167","51.628056","1772","","","7077746","","","",
"Gottfried Wilhelm Leibniz: Essais De Theodicée Sur La Bonté De Dieu, La Liberté De L'Homme Et L'Origine Du Mal. Amsterdam 1747.","Amsterdam","","4.916667","52.35","1747","","","7006952","","","",
"Nicolas-Charles-Joseph Trublet: Essais Sur Divers Sujets De Littérature Et De Morale. Amsterdam 1755.","Amsterdam","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Lm 3563","4.916667","52.35","1755","","","7006952","","","",
"Chicaneau de Neuvillé, Didier-Pierre: Dictionnaire Philosophique, Portatif, Ou Introduction A La Connoissance De L'Homme. Lyon 1756.","Lyon","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Lm 790f","4.846711","45.748457","1756","","","7008772","","","",
"François-André-Adrien Pluquet: De la Sociabilité. Paris 1767.","Paris","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Lm 2865","2.333333","48.866667","1767","","","7008038","","","",
"David Hume: Dialogues Sur La Religion Naturelle. Paris 1779.","Paris","","2.333333","48.866667","1779","","","7008038","","","",
"Le Pileur D'Apligny, ...: Essais historiques sur la morales des anciens et des modernes. Paris 1772.","Paris","","2.333333","48.866667","1772","","","7008038","","","",
"Étienne Bonnot de Condillac: Traité des sensations, à Mme la Comtesse de Vassé. London 1754.","London","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Lm 817","-.093689","51.514125","1754","","","7011798","","","",
"Melchior de Polignac: L'Anti-LucrcÌ€e. Brüssel 1760.","Brüssel","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Lm 2880","4.333333","50.833333","1760","","","7007868","","","",
"Charles Bonnet: Contemplation de la nature. Genf 1770.","Genf","","6.148113","46.195602","1770","","","7007279","","","",
"Gabriel Sénac de Meilhan: Oeuvres Philosophiques Et Litéraires De Mr. De Meilhan, Ci-Devant Intendant Du Pays D'Aunis, De Provence, Avignon, Et Du Haynault, Et Intendant Général De La Guerre Et Des Armées Du Roi De France Etc.. Hamburg 1795.","Hamburg","","10","53.5833","1795","","","7003673","","","",
"Jean Frédéric Bernard: Le Monde, son origine, et son antiquité. London 1778.","London","","-.093689","51.514125","1778","","","7011798","","","",
"Charles Borde: Tableau Philosophique, Du Genre Humain Depuis L'Origine Du Monde, Jusqu'a Constantin. London 1767.","London","","-.093689","51.514125","1767","","","7011798","","","",
"Alexander Pope: Oeuvres Diverses De Pope. Wien 1761.","Wien","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Lq 734","16.416","48.25","1761","","","7003030","","","",
"Gotthold Ephraim Lessing: Berengarius Turonensis: oder Ankündigung eines wichtigen Werkes desselben, wovon in der Herzoglichen Bibliothek zu Wolfenbüttel ein Manuscript befindlich, welches bisher völlig unerkannt geblieben. Braunschweig 1770.","Braunschweig","","10.5","52.25","1770","","","1002197","","","",
"Leßing: Laokoon. Berlin 1766. ","Berlin","","13.4167","52.5","1766","","","7003670","","","",
"Gotthold Ephraim Lessing: Wie die Alten den Tod gebildet. Berlin 1769.","Berlin","","13.4167","52.5","1769","","","7003670","","","",
"Gotthold Ephraim Lessing: Gotth. Ephr. Leßings theatralische Bibliothek. Berlin 1754.","Berlin","","13.4167","52.5","1754","","","7003670","","","",
"Gotthold Ephraim Lessing: Gotthold Ephraim Leßings theologischer Nachlaß. Berlin 1784.","Berlin","","13.4167","52.5","1784","","","7003670","","","",
"Beyträge zur Historie und Aufnahme des Theaters. Stuttgart 1750.","Stuttgart","","8.883333","47.666667","1750","","","7074338","","","",
"Theophilus Presbyter: Vom Alter der Oelmalerey aus dem Theophilus Presbyter.. Braunschweig 1774.","Braunschweig","","10.5","52.25","1774","","","1002197","","","",
"Gotthold Ephraim Lessing: Analekten für die Litteratur. Bern 1785.","Bern","","7.595628","46.87251","1785","","","7003742","","","",
"Leßing: Minna von Barnhelm. Berlin 1770.","Berlin","","13.4167","52.5","1770","","","7003670","","","",
"Leßings Fabeln. Berlin 1759.","Berlin","","13.4167","52.5","1759","","","7003670","","","",
"Trauerspiele. Berlin 1772.","Berlin","","13.4167","52.5","1772","","","7003670","","","",
"Andreas Scultetus: Gedichte. Braunschweig 1771.","Braunschweig","","10.5","52.25","1771","","","1002197","","","",
"Gotthold Ephraim Lessing: Ernst und Falk. Wolfenbüttel 1781.","Wolfenbüttel","","10.55","52.166667","1781","","","7005253","","","",
"Karl Theodor von Dalberg: Les Raports entre la morale et la politique. Berlin 1787.","Berlin","","13.4167","52.5","1787","","","7003670","","","",
"Louis-François Faur: Vie Privée Du Maréchal De Richelieu. Paris 1791.","Paris","","2.333333","48.866667","1791","","","7008038","","","",
"Jean-Louis Giraud-Soulavie: Suite Des Mémoires Du Maréchal Duc De Richelieu, Composés dans sa Bibliothéque et sous ses yeux. Paris 1791.","Paris","","2.333333","48.866667","1791","","","7008038","","","",
"Jeanne de Valois-Saint-Rémy: Memoires Justificatifs De La Comtesse De Valois De La Motte. London 1788.","London","","-.093689","51.514125","1788","","","7011798","","","",
"Charles X of France: Confession generale de son Altesse Serenissime Mgr. le comte d'Artois deposée à son arrivée à Madrid dans le sein du T. R. P. Dom Jérome, Grand Inquisiteur, et rendu publique par les ordres de son Altesse, pour donner a la Nation un témoignage, authentique de son repentir. Paris 1789.","Paris","","2.333333","48.866667","1789","","","7008038","","","",
"Carlo Denina: Réponse à la question: que doit-on à l'Espagne?. Berlin 1786.","Berlin","","13.4167","52.5","1786","","","7003670","","","",
"Jean-Jacques Barthélemy: Voyage Du Jeune Anacharsis En Gréce, Dans Le Milieu Du Quatrieme Siécle Avant L'Ãˆre Vulgaire. Herve 1789.","Herve","","5.8","50.633333","1789","","","1026491","","","",
"Jean-Jacques Barthélemy: Voyage Du Jeune Anacharsis En Gréce, Dans Le Milieu Du Quatrieme Siécle Avant L'Ãˆre Vulgaire. Herve 1789.","Herve","","5.8","50.633333","1789","","","1026491","","","",
"Heinrich August Karl Fouqué de la Motte: Mémoires du Baron De La Motte Fouqué, Général D'Infanterie Prussienne, Dans Lesquels On a inséré sa Correspondance intéressante avec Frédéric II, Roi de Prusse. Berlin 1788.","Berlin","","13.4167","52.5","1788","","","7003670","","","",
"LaMotte, Ruel de: Le Curié du Bocage, ou ses conversations. Caen 1782.","Caen","","-.326822","49.197188","1782","","","7008209","","","",
"Frederick Augustus, Prince of Brunswick-Wolfenbüttel-Oels: Reflexions Critiques Sur Le Caractere Et Les Actions D'Alexandre Le Grand. Berlin 1765.","Berlin","","13.4167","52.5","1765","","","7003670","","","",
"Christoph von Schaper: Vie Militaire Du Maréchal Prince Ferdinand, Duc De Brunsvic Et De Lunebourg &c. &c. Pendant La Guerre De Sept Ans En Westphalie. Magdeburg 1796.","Magdeburg","","11.666667","52.166667","1796","","","7004456","","","",
"Jean François Peyron: Nouveau voyage en Espagne fait en 1777 et 1778. London 1783.","London","","-.093689","51.514125","1738","","","7011798","","","",
"L'Ombre De Catherine II. Aux Champs Élysées. Kamtschatka (Oblast) 1797.","Kamtschatka (Oblast)","","160","56","1797","","","1012817","","","",
"Constantin-François Chassebœuf: Les Ruine ou Méditation sur les révolutions des empires. Paris 1792.","Paris","","2.333333","48.866667","1792","","","7008038","","","",
"Politique de tous les cabinets de l'Europe, pendant les régnes de Louis XV. et de Louis XVI.. Hamburg 1794.","Hamburg","","10","53.5833","1794","","","7003673","","","",
"Politique de tous les cabinets de l'Europe, pendant les régnes de Louis XV. et de Louis XVI.. Hamburg 1794.","Hamburg","","10","53.5833","1794","","","7003673","","","",
"Johann Gottlob Benjamin Pfeil: L'Homme Sauvage. Neuenburg (Schweiz) 1784.","Neuenburg (Schweiz)","","6.93005","46.993089","1784","","","7007292","","","",
"Laurence Sterne: Lettres d'Yorick a Eliza, et d'Éliza a Yorick. Lausanne 1786.","Lausanne","","6.666667","46.533333","1786","","","7007299","","","",
"Anthony Ashley-Cooper, 3rd Earl of Shaftesbury: Les Oeuvres de Mylord Comte de Shaftsbury. Contenant ses caracteristicks, ses lettres, & autres ouvrages. Genf 1769.","Genf","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Ac 335","6.148113","46.195602","1769","","","7007279","","","",
"Oeuvres de M. Regnard. Paris 1750.","Paris","","2.333333","48.866667","1750","","","7008038","","","",
"Johann Heinrich Samuel Formey: La Vie De Mr. Jean Philippe Baratier, MaÃ®tre és Arts, & Membre de la Société Royale des Sciences de Berlin. Utrecht 1741.","Utrecht","","5.25","52","1741","","","7003627","","","",
"Belisaire. Paris 1767.","Paris","","2.333333","48.866667","1767","","","7008038","","","",
"Charles Batteux: Principes de la littérature. Paris 1774.","Paris","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Ua 10","2.333333","48.866667","1774","","","7008038","","","",
"Giulio Roberto di Sanseverino: Les Vies Des Hommes Et Des Femmes Illustres D'Italie, Depuis le Rétablissement des Sciences & des beaux Arts. Yverdon-les-Bains 1768.","Yverdon-les-Bains","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Da 444","6.635502","46.777908","1768","","","7007500","","","",
"La vie de Gaspard de Coligny. Köln 1586.","Köln","","6.6667","50.9333","1586","","","1003171","","","",
"Denis Diderot: Oeuvres philosophiques et dramatiques. Amsterdam 1772.","Amsterdam","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Lm 1105","4.916667","52.35","1772","","","7006952","","","",
"Denis Diderot: Les Bijoux Indiscrets. Paris 1748.","Paris","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Lm 1110","2.333333","48.866667","1748","","","7008038","","","",
"Bernard Le Bovier de Fontenelle: Œuvres de Monsieur De Fontenelle, Des Académies, Françoise, des Sciences, des Belles-Lettres, de Londres, de Nancy, de Berlin & de Rome. Paris 1766.","Paris","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Lm 1470","2.333333","48.866667","1766","","","7008038","","","",
"Jean-François Marmontel: Contes moraux. Amsterdam 1763.","Amsterdam","","4.916667","52.35","1763","","","7006952","","","",
"Jean de La Fontaine: Contes Et Nouvelles En Vers. Amsterdam 1747.","Amsterdam","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Lm 1964","4.916667","52.35","1747","","","7006952","","","",
"Alain-René Lesage: Histoire De Gil Blas De Santillane. Dresden 1756.","Dresden","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Lm 2252","14.083333","51.166667","1756","","","7003721","","","",
"Charles Batteux: Les Beaux-arts réduits à un mÃªme principe. Paris 1773.","Paris","","2.333333","48.866667","1773","","","7008038","","","",
"Ninon de Lenclos: Lettres De Ninon De Lenclos Au Marquis De Sevigné. Paris 1763.","Paris","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Lm 2180","2.333333","48.866667","1763","","","7008038","","","",
"Alexander Pope: Lettres Choisies De Pope Sur Differens Sujets De Morale Et De Litterature. Paris 1753.","Paris","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Lq 750","2.333333","48.866667","1753","","","7008038","","","",
"Jean-Baptiste Rousseau: Lettres ... sur différens sujets de littérature. Genf 1750.","Genf","","6.148113","46.195602","1750","","","7007279","","","",
"Stanislas de Boufflers: Oeuvres Du Chevalier De Boufflers. London 1782.","London","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Lm 554","-.093689","51.514125","1782","","","7011798","","","",
"Pierre de Bourdeille, seigneur de Brantôme: Oeuvres Du Seigneur De Brantome. Den Haag 1740.","Den Haag","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Lm 625","4.3","52.083333","1740","","","7006810","","","",
"Antoine Hamilton: Mémoires du comte de Grammont. London 1781.","London","","-.093689","51.514125","1781","","","7011798","","","",
"Charles-Albert Demoustier: Lettres a Émilie sur la mythologie. Braunschweig 1796.","Braunschweig","","10.5","52.25","1796","","","1002197","","","",
