id;pageCat;imageCat;numberCat;itemInVolume;titleCat;titleBib;titleNormalized;author1;author2;author3;author4;contributor1;contributor2;contributor3;contributor4;place1;place2;publishers;year;format;histSubject;subjects;genres;mediaType;languages;systemManifestation;idManifestation;institutionOriginal;shelfmarkOriginal;provenanceAttribute;digitalCopyOriginal;targetOPAC;searchID;titleWork;systemWork;idWork;bound;comment;digitalCopy;copiesHAB
1315;232;264;[31];;L'ordre des Francs Maçons trahi. Amst. 1745. x;L' Ordre Des Francs-Maçons Trahi, Et Le Secret Des Mopses Revelé;;Pérau, Gabriel Louis Calabre#14020881Xm;;;;;;;;Amsterdam#getty7006952;;;1745;8°;Neben Cabinet;Staatswissenschaften ; Orden, christliche Gruppen;Druck;fre;GBV;150855060;Herzog August Bibliothek Wolfenbüttel;M: Tq 935;;;;;;;;;;;M: Tq 932
202;23;33;131;;Hist. de la vie de S. Patrice Archev. d'Hibernie, par Fr. Bouillon, à Trojes. ;Histoire de la vie et du purgatoire de S. Patrice Archevesque et Primat d'Hibernie;;Pérez de Montalbán, Juan#118790331m;;;;François Bouillon#1157873715;Patricius Heiliger#118641514;;;Troyes#getty7008350;;;1645;8°;Arm. II, (e) 5. rang in Octav.;Staatswissenschaften ; Hagiographie;Druck;fre;GBV;15175036X;Herzog August Bibliothek Wolfenbüttel;M: Tn 76;;;;;;;;;;;M: Tn 76
1342;234;266;[79-80];;Les lettres d'Abeillard et d' Heloise, Par. 1723. T. I. II. x;Les véritables Lettres;;Peter Abelard#11850004X;Héloïse#118548980f;;;François Armand Gervaise#100578969;;;;Paris#getty7008038;;;1723;8°;Neben Cabinet;Literatur ; Neulateinische Literatur;Druck;lat;GBV;150210833;Herzog August Bibliothek Wolfenbüttel;M: Li 1;;;;;;;;;;;M: Li 1
637;70;88;177-179;;Descr. du Cap de Bon?e Esperance, tireé des mem. de P. Kolbe, Amst. ;Description du Cap de Bonne-Espérance, ou l'on trouve ... les usages des Hottentots et l'établissement des Hollandois;;Peter Kolbe#118868675m;;;;Jean Bertrand;;;;Amsterdam#getty7006952;;;1741;8°;Arm. V, (f) 6. rang, in octav.;Geschichte ; Afrika;Druck;fre;GBV;181408333;Herzog August Bibliothek Wolfenbüttel;M: Gw 76;;;;;;;;;;;M: Gw 76:1
1148;122;152;38;;Le Solitaire Anglois, par Mr Dorrington. Roterd. 1726. ;Le Solitaire Anglois, Ou, Avantures Merveilleuses De Philippe Quarll;;Peter Longueville#137514107m;;;;... Collare;;;;Rotterdam#getty7268776;;;1728;8°;Arm. IX, (b) 2. rang, in Octav.;Literatur ; Englische Literatur;Druck;fre;GBV;147696240;Herzog August Bibliothek Wolfenbüttel;M: Lq 769;;;;;;;;;;;M: Lq 769
727;80;102;87-88;;Satyre de Petrone, par M. de Boispreaux. Haie 1742. T. I. II. ;Satyre;;Petronius#118593293m;;;;Bénigne Dujardin#100048307;;;;Den Haag#getty7006810;;;1742;8°;Arm. VI, (d) 4. rang, in Octav.;Literatur ; Römische Literatur;Druck;fre;GBV;15165784X;Herzog August Bibliothek Wolfenbüttel;M: Lh 1633;;;;;;;;;;;M: Lh 1633
991;106;134;81;;Toutes les oeuvres charitables de Ph. Guybert Dr regent en la faculté de Medecine. Par. 1671. ;Toutes Oeuvres charitables;;Philbert Guybert#100349951m;;;;;;;;Paris#getty7008038;;;1670;8°;Arm. VIII, (c) 3. rang, in Octav.;Medizin ; Allgemeines, Geschichte;Druck;fre;GBV;150764685;Herzog August Bibliothek Wolfenbüttel;M: Ma 319;;;;;;;;;;;M: Ma 319
1013;108;136;102;;Dictionaire comique satirique critiq, burlesque et proverbial, par. P. J. le Roux. Amst. 1718. ;Dictionaire Comique, Satyrique, Critique, Burlesque, Libre & Proverbial;;Philibert-Joseph Le Roux#129042307m;;;;;;;;Amsterdam#getty7006952;;;1718;8°;Arm. VIII, (d) 4. rang, in octav.;Sprachwissenschaft ; Lexikographie;Druck;fre;GBV;150254059;;;;;;;;;;;;;M: Kb 248
11;2;10;37;;Introduction à la geographie universelle, trad. du Latin de Th. Cl?ver, Rouen 1649. ;Introduction a la geographie universelle, tant nouvelle, qu'ancienne;;Philipp Clüver#119150867m;;;;;;;;Rouen#getty7008929;;;1649;8°;Arm. I, (b), 2. rang in octav.;Geographie ; Handbücher etc.;Druck;fre;GBV;21277610X;Herzog August Bibliothek Wolfenbüttel;M: Ca 176;;;;;;;;;;;M: Ca 176
1336;234;266;[69];;Lettres de Therese. Amst. 1741. x;Lettres de Thérése ***, ou mémoires d'une jeune demoiselle de Province, pendant son sejour à Paris;;Philippe Bridard de La Garde#101923525Xm;;;;;;;;Amsterdam#getty7006952;;;1741;8°;Neben Cabinet;Literatur ; Französische Literatur;Druck;fre;GBV;150249578;;;;;;;;;;;;;M: Lm 1984
317;36;48;117-120;;Mem. de Ph. de Comines cont. l'hist. de Louis XI. et Charles VIII. 1464-98. augm. par. D. Godefroi, Brux. 1706. T. I. II. III. IV. ;Mémoires de messire Philippe de Comines, Seigneur d'Argenton;;Philippe de Commines#118521721m;;;;Denis Godefroy#136921833;Ludwig Frankreich, König#118574930;;Karl VIII. Frankreich, König#118776762;Brüssel#getty7007868;;;1706;8°;Arm. III, (e) 5. rang, in octav.;Geschichte ; Frankreich;Druck;fre;GBV;165169982;Herzog August Bibliothek Wolfenbüttel;M: Gk 390;;;;;;;;;;;M: Gk 390:1
531;59;77;5;;Mem. de Philippe de Comines, sous les regnes de Louis XI. et Charles VIII. Par. 1561. ;Les Memoires De Messire Philippe De Commines ... sur les principaulx faicts & gestes de Louis onziesme & de Charles huictiesme son filx, Roys de France /;;Philippe de Commines#118521721m;;;;Denis Sauvage#133341526;;;;Paris#getty7008038;;;1561;8°;Arm. V, (a) 1. rang In Folio;Geschichte ; Frankreich;Druck;fre;GBV;196145589;Herzog August Bibliothek Wolfenbüttel;M: Gk 2° 17;;;;;;;;;;;M: Gk 2° 17
585;65;83;91;;Mem. de Mis de Langallerie Haie 1743. ;Mémoires du Marquis de Langallery, ...;;Philippe de Gentil de Langalerie#100975550m;;;;Gautier de Faget#101793553;;;;Den Haag#getty7006810;;;1743;8°;Arm. V, d) 4. rang, in Octav.;Literatur ; Französische Literatur;Druck;fre;GBV;151626448;Herzog August Bibliothek Wolfenbüttel;M: Lm 2055b;;;;;;;;;;;M: Lm 2055b
374;42;54;218;;Mem. du Duc de Navailles et de la Valette, Pair et M.al de France, Amst. 1701. ;Mémoires du duc de Navailles et de La Valette, pair et Marechal de France, & Gouverneur de Monseigneur le Duc de Chartres;;Philippe de Montaut-Bénac de Navailles#100530230m;;;;;;;;Amsterdam#getty7006952;;;1701;8°;Arm. III, (g) 7. rang, in Octav.;Literatur ; Französische Literatur;Druck;fre;GBV;150314337;;;;;;;;;;;;;M: Lm 2600a
964;104;132;51;;Oeuvres de Phil. des Portes, Rouen 1611. ;Les Oevvres De Philippes Des-Portes Abbé de Thiron;;Philippe Desportes#118671626m;;;;;;;;Rouen#getty7008929;;;1611;8°;Arm. VIII, (b) 2. rang, in octav.;Literatur ; Französische Literatur;Druck;fre;GBV;151891052;Herzog August Bibliothek Wolfenbüttel;M: Lm 1087;;;;;;;;;;;M: Lm 1087
1114;117;145;258;;Testament, ou conseils fideles dun bon pere à ses enfans, par P. Fortin. Leide 1655. ;Testament Ou Conseils Fideles D'Un Bon Pére À Ses Enfans;;Philippe Fortin de la Hoguette#119013827m;;;;;;;;Leiden#getty7006809;;;1655;8°;Arm. VIII, (g) 7. rang, in Octav.;;;Druck;fre;GBV;150250045;;;;;;;;;;;;;A: 137.30 Eth. (2), M: QuN 895g (1)
485;54;68;178-179;;Mem. d'Etat sous les regnes de Henri III. et Henri IV. par Mr de Chiverny. Haie 1669. T. I. II. ;Memoires D'Estat Sous Le Regne Des Roys Henry Troisiesme Et Henry IV.;;Philippe Hurault de Cheverny#124900550m;;;;;;;;Den Haag#getty7006810;;;1669;8°;Arm. IV, (f) 6. rang, in Octav.;Literatur ; Französische Literatur;Druck;fre;GBV;138811741;;;;;;;;;;;;;M: Lm 1791 (1)
1109;117;145;252;;Instruction d'un Pere à son fils, qui part pour un long voiage, par Silv. du Four. Amst. 1685. + morale;Instruction morale d'un pére à son fils, qui part pour un long voyage;;Philippe Sylvestre Dufour#12225189Xm;;;;;;;;Amsterdam#getty7006952;;;1685;8°;Arm. VIII, (g) 7. rang, in Octav.;Pädagogik ; Schulwesen;Druck;fre;GBV;180005847;Herzog August Bibliothek Wolfenbüttel;M: Pb 403 ;;;;;;;;;;;M: Pb 403 (1)
141;17;27;43;;Oeuvres de Philon Juif, trad. par. P. Bellier. Par. 1612. ;Les Oeuvres;;Philo of Alexandria#118594001m;;;;Pierre Bellier#1055703586;Fédéric Morel#117143537;;;Paris#getty7008038;;;1612;8°;Arm. II, (b) 2. rang in octav.;Literatur ; Griechische Literatur;Druck;fre;GBV;22605134X;Herzog August Bibliothek Wolfenbüttel;M: Lg 1593;;;;;;;;;;;M: Lg 1593
126;15;25;11;;Les Images ou tableaux de platte peinture des 2. Philostrates Sophistes Grecs, et les Statues de Callistrate, trad. par Bl. de Vigenere, revu par Artus. Par. 1637. ;Les images ou tableaux de platte peinture des deux Philostrates sophistes grecs et les statues de Callistrate;;Philostratus#118594044m;;;;Blaise Vigenère#119173883;Thomas Artus#12033951X;;;Paris#getty7008038;;;1637;2°;Arm. II, (a) 1. Rang, in folio;Literatur ; Griechische Literatur;Druck;fre;GBV;253096111;;;;;;;;;;;;;M: Lg 2° 79
121;15;25;5;;Les Etats Empires Roiautés et Principautés du monde par le Sr D. T. V. Y. Par. 1625. ;Les Éstats, empires, royaumes, et principautez du monde;;Pierre Avity#100859895m;;;;;;;;Paris#getty7008038;;;1625;2°;Arm. II, (a) 1. Rang, in folio;Geschichte ; Universalgeschichte;Druck;fre;GBV;149976747;;;;;;;;;;;;;M: Gb 2° 1
186;22;32;111-112;;Com?. philosoph. sur ces pardes des J. C., Contrains les d'entier, ou Tr. de la Tolerance universelle, par Mr Bayle. Rotterd. 1713. T. I. II. ;"Commentaire philosophique sur ces paroles de Jésus-Christ, contrain-les d'entrer; ou traité de la tolérance universelle";;Pierre Bayle#11850777Xm;;;;Prosper Marchand#119143240;;;;Rotterdam#getty7268776;;;1713;8°;Arm. II, (e) 5. rang in Octav.;Staatswissenschaften ; Dogmatik;Druck;fre;GBV;150852428;Herzog August Bibliothek Wolfenbüttel;M: Te 91;;;;;;;;;;;M: Te 91
779;87;113;1-4;;Dictionaire historique et critique, par Mr P. Bayle, Rotterd. 1720. T. I. II. III. IV. ;Dictionaire Historique et Critique;;Pierre Bayle#11850777Xm;;;;Prosper Marchand#119143240;;;;Rotterdam#getty7268776;;;1720;2°;Arm. VII, (a) 1. rang in folio;Allgemeines ; Enzyklopädien;Druck;fre;GBV;139671730;Herzog August Bibliothek Wolfenbüttel;M: Ae 2° 3;;;;;;;;;;;M: Ae 2° 3:1, Schulenb. A 2° 4:1
812;90;116;51-52;;Pensées diverses ecrites à un Dren Sorbon?e à l'occasion de la Comete qui parut aumois de Duc. 1680. Amst. 1704. T. I. II. ;Pensées Diverses, Ecrites à un Docteur De Sorbonne, A l'occasion de la Comete qui parut au mois de Decembre 1680;;Pierre Bayle#11850777Xm;;;;;;;;Rotterdam#getty7268776;;;1704;8°;Arm. VII, (b) 2. rang, in Octav.;Naturwissenschaften ; Astronomie;Druck;fre;GBV;151389292;Herzog August Bibliothek Wolfenbüttel;M: Ne 11;;;;;;;;;;;M: Ne 11
1146;122;152;36;;Rep. aux questions d'un Provincial, Roterd. 1704. ;Réponse aux questions d'un provincial.;;Pierre Bayle#11850777Xm;;;;;;;;Rotterdam#getty7268776;;;1704;8°;Arm. IX, (b) 2. rang, in Octav.;Staatswissenschaften ; Dogmatik;Druck;fre;GBV;150852495;Herzog August Bibliothek Wolfenbüttel;M: Te 95;;;;;;;;;;;M: Te 95
441;49;63;111;;Hist. metallique de la Rep. de Hollande, par M. Bizot, Amst. 1688. ;Histoire métallique de la République de Hollande;;Pierre Bizot#138703981m;;;;;;;;Amsterdam#getty7006952;;;1688;4°;Arm. IV, (d) 4. rang, in Quarto;Historische Hilfswissenschaften ; Numismatik;Druck;fre;GBV;151423296;Herzog August Bibliothek Wolfenbüttel;M: Fg 274 ;;;;;;;;;;;M: Fg 274:1 (1)
604;67;85;114;;Suppl. à l'hist. metallique de la Rep. de Hollande. Amst. 1690. ;Histoire métallique de la République de Hollande;;Pierre Bizot#138703981m;;;;;;;;Amsterdam#getty7006952;;;1688;8°;Arm. V, d) 4. rang, in Octav.;Historische Hilfswissenschaften ; Numismatik;Druck;fre;GBV;151423296;Herzog August Bibliothek Wolfenbüttel;M: Fg 274:2;;;;;;;;;;;M: Fg 274:2, A: 171 Hist.
197;23;33;126;;Paralelle de la doctrine des Payens avec celle des Jesuites et de la Constitution Unigenitus. Amst. 1726. ;Parallele de la doctrine des payens avec celle des jésuites, et de la constitution du Pape Clément XI. qui commence par ces mots: Unigenitus Dei filius.;;Pierre Boyer#132763419m;;;;Klemens Papst#119139162;;;;Amsterdam#getty7006952;;;1726;8°;Arm. II, (e) 5. rang in Octav.;Staatswissenschaften ; Orden, christliche Gruppen;Druck;fre;GBV;150864434;;;;;;;;;;;;;M: Tq 152
61;8;16;148-150;;Mem. de ce qui s'est passé en Suede et aux provinces voisines 1645-55. Tirés des depeches de Mr Chanut Ambassadeur du Roi en Suede, par P. Linage de Vaucien?es, Col. 1677. T. I. II. III. ;"Memoires de ce qui s'est passé en Suede et aux Provinces voisines, depuis l'année 1645 jusques en l'année 1655; ensemble le demèlé de la Suéde avec la Pologne";;Pierre Chanut#116488182m;;;;Pierre Linage de Vauciennes#12903164X;;;;Köln#getty1003171;;;1677;8°;Arm. I, (f) 6. rang, in octavo;Geschichte ; Skandinavien;Druck;fre;GBV;140460691;;;;;;;;;;;;;M: Gs 417:1, Schulenb. B 84:1
352;39;51;177;;Hist. de Louis de Bourbon II. Prince de Condé. Col. 1693. ;Histoire De Louis De Bourbon II. Du Nom, Prince De Condé, Premier Prince Du Sang;;Pierre Coste#11900478Xm;;;;;;;;Köln#getty1003171;;;1693;8°;Arm. III, (f) 6. rang, in Octav.;Biographien ; Briefsammlungen, Gelegenheitsschriften;Druck;fre;GBV;092141404;Herzog August Bibliothek Wolfenbüttel;Xd 8° 1237;;;;;;;;;;;M: Db 915, Xd 8° 1237
913;98;124;254;;Sentimens de l'eglise et des SS. Peres, pour servir de Decision sur la comedie et les Comediens, Par. 1694. ;Sentimens de l'église & des SS. péres. Pour servir de decision sur la comédie et les comédiens. Opposez àceux de la lettre qui a parû sur ce sujet depuis quelques mois;;Pierre Coustel#1055568956m;;;;;;;;Paris#getty7008038;;;1694;8°;Arm. VII, (g) 7. rang, in Octav.;Kunst ; Mimik;Druck;fre;GBV;150307144;Herzog August Bibliothek Wolfenbüttel;M: Ul 45;;;;;;;;;;;M: Ul 45
443;49;63;113;;Dictionarium antiquitatum Roman. per P. Danet. Amst. 1701. ;Dictionarium Antiquitatum Romanarum et Græcarum, In Usum Serenissimi Delphini Et Serenissimorum Principum Burgundiæ, Andium, Biturgium, Collegit, Digessit, Et Sermone Gallico Reddidit Jussu Regis Christianissimi;;Pierre Danet#119409267m;;;;;;;;Amsterdam#getty7006952;;;1701;4°;Arm. IV, (d) 4. rang, in Quarto;Kulturgeschichte ; Altertum;Druck;lat;GBV;150079524;Herzog August Bibliothek Wolfenbüttel;M: Hd 9;;;;;;;;;;;M: Hd 9
1195;126;156;87;;Tr. de l'origine des Romants par M. Huet. Par. 1693. ;Traité De L'Origine Des Romans;;Pierre Daniel Huet#119180936m;;;;;;;;Paris#getty7008038;;;1693;8°;Arm. IX, (c) 3. rang in Octav.;Literatur ; Theorie und Geschichte der Literatur;Druck;fre;GBV;151014930;Herzog August Bibliothek Wolfenbüttel;M: La 110;;;;;;;;;gestrichen;;M: La 110
195;22;32;124;;Traité de la Situation du Paradis terrestre. par. P. D. Huet. Amst. 1701. ;Traitté De La Situation Du Paradis Terrestre;;Pierre Daniel Huet#119180936m;;;;;;;;Amsterdam#getty7006952;;;1701;8°;Arm. II, (e) 5. rang in Octav.;Geschichte ; Asien;Druck;fre;GBV;151014965;;;;;;;;;;;;;M: Gv 580
315;36;48;115;;Les origines de la ville de Caen, Rouen 1706. ;Les origines de la ville de Caen;;Pierre Daniel Huet#119180936m;;;;;;;;Rouen#getty7008929;;;1706;8°;Arm. III, (e) 5. rang, in octav.;Geschichte ; Frankreich;Druck;fre;GBV;195843134;Herzog August Bibliothek Wolfenbüttel;M: Gk 928;;;;;;;;;;;M: Gk 928
792;88;114;25;;Hist. du com?erce et de la navigation des anciens, par Mr Huet, Eveq. d'Avranches. Par. 1727. ;Histoire Du Commerce Et De La Navigation Des Anciens;;Pierre Daniel Huet#119180936m;;;;;;;;Paris#getty7008038;;;1727;8°;Arm. VII, (b) 2. rang, in Octav.;Naturwissenschaften ; Handel und Verkehr;Druck;fre;GBV;139771727;Herzog August Bibliothek Wolfenbüttel;M: Ob 304;;;;;;;;;;;M: Ob 304
952;103;131;36;;Traité de la foiblesse de l'eprit humain, par M. Huet. Amst. 1723. ;Traité Philosophique De La Foiblesse De L'Esprit Humain;;Pierre Daniel Huet#119180936m;;;;Albert-Henri Sallengre#100020836;;;;Amsterdam#getty7006952;;;1723;8°;Arm. VIII, (b) 2. rang, in octav.;Literatur ; Französische Literatur;Druck;fre;GBV;151014957;;;;;;;;;;;;;M: Lm 1747
1210;127;157;106;;Huetiana, Amst. 1723. ;Huetiana, ou pensées diverses;;Pierre Daniel Huet#119180936m;;;;Pierre Joseph Olivet#117122033;;;;Amsterdam#getty7006952;;;1723;8°;Arm. IX, (d) 4. rang, in Octav.;Literatur ; Französische Literatur;Druck;fre;GBV;151014833;Herzog August Bibliothek Wolfenbüttel;M: Lm 1746;;;;;;;;;;;M: Lm 1746
1196;126;156;87 a. b. c. d) ;;Memoires de Brantome 4 Tom conten, les vies des hom?es illustres et grands capitaines françois, à Leyde 1699. ;Memoires De Messire Pierre de Bourdeille, Seigneur de Brantome, Contenant Les Vies des Hommes Illustres [et] grands Capitaines François de son temps;;Pierre de Bourdeille, seigneur de Brantôme#118673327m;;;;;;;;Leiden#getty7006809;;;1699;8°;Arm. IX, (c) 3. rang in Octav.;Literatur ; Französische Literatur;Druck;fre;GBV;15044575X;;;;;;;;;;;ergänzt;;M: Lm 633
1376;237;269;[124];;Le Prince de Longueville. et Anne de Bretagne. Par. 1698. x;Le Prince De Longueville Et Anne De Bretagne. Nouvelles historiques. Lesconvel;;Pierre de Lesconvel#130513601;;;;;;;;Paris#getty7008038;;;1698;8°;Neben Cabinet;Literatur ; Französische Literatur;Druck;fre;GBV;150254857;;;;;;;;;;;;;M: Lm 2270
320;36;48;124-125;;Mem. pour servir à l'hist. de France depuis 1515-1611. Col. 1719. T. I. II. ;Mémoires pour servir à l'histoire de France;;Pierre de L'Estoile#12354548Xm;;;;Jean Godefroy#172099900;;;;Köln#getty1003171;;;1719;8°;Arm. III, (e) 5. rang, in octav.;Geschichte ; Frankreich;Druck;fre;GBV;216406595;;;;;;;;;;;;;M: Gk 1155:1
325;37;49;131-132;;Journal des choses memorables advenues durant le regne de Henri III. Col. 1720. T. I. II. ;Journal des choses mémorables advenues durant le régne de Henry III, roi de France et de Pologne;;Pierre de L'Estoile#12354548Xm;;;;Jacob Le Duchat#13377774X;Denis Godefroy#136922058;;;Köln#getty1003171;;;1720;8°;Arm. III, (e) 5. rang, in octav.;Geschichte ; Frankreich;Druck;fre;GBV;184134730;Herzog August Bibliothek Wolfenbüttel;M: Gk 1153;;;;;;;;;;;M: Gk 1153:1
1285;229;261;[23];;La mere confident. Comede Par. 1733. Jezo ?;Le Mére confidente;;Pierre de Marivaux#118577972m;;;;;;;;Paris#getty7008038;;;1735;8°;Neben Cabinet;Literatur ; Französische Literatur;Druck;fre;GBV;151057052;Herzog August Bibliothek Wolfenbüttel;M: Lm 2392;;;;;;;;;;;M: Lm 2392
1321;232;264;[39-43];;Pharsamon, par Marivaux, Par. 1737. Vol. I. II. III. IV. V. x;Pharsamon, Ou Les Nouvelles Folies Romanesques;;Pierre de Marivaux#118577972m;;;;;;;;Paris#getty7008038;;;1737;8°;Neben Cabinet;;;Druck;fre;GBV;133546128;;;;;;;;;;;;;
1387;238;270;[135];;La voiture embourbée, ou le Roman naturel. Amst. 1715. x;La Voiture Embourbée. Ou Le Roman Naturel;;Pierre de Marivaux#118577972m;;;;;;;;Amsterdam#getty7006952;;;1715;8°;Neben Cabinet;;;Druck;fre;GBV;133546055;;;;;;;;;;;;;
927;101;129;8;;Oeuvres de P. de Ronsard, Par. 1609. ;Les Oeuvres;;Pierre de Ronsard#118602519m;;;;;;;;Paris#getty7008038;;;1609;2°;Arm. VIII, (a) 1. rang in folio.;Literatur ; Französische Literatur;Druck;fre;GBV;150373732;Herzog August Bibliothek Wolfenbüttel;M: Lm 2° 25;;;;;;;;;;;M: Lm 2° 25
817;90;116;57;;it. par M. L. de Villiers. Amst. 1695. ;Reflexions Sur Les Defauts D'Autruy;;Pierre De Villiers#11862704Xm;;;;;;;;Amsterdam#getty7006952;;;1695;8°;Arm. VII, (b) 2. rang, in Octav.;Literatur ; Französische Literatur;Druck;fre;GBV;151826900;;;;;;;;;;;;;M: Lm 3649, M: QuN 711 (2)
1231;129;159;162-163;;Mem. de la vie du Comte D++ avant sa retraite, par Mr de S. Evremond. Amst. 1705. T. I. II. ;Les Mémoires De La Vie du Comte D*** Avant Sa Retraite;;Pierre De Villiers#11862704Xm;;;;Charles de Marguetel de Saint-Denis Saint-Évremond#118794116;;;;Amsterdam#getty7006952;;;1705;8°;Arm. IX, (e) 5. rang, in Octav.;Literatur ; Französische Literatur;Druck;fre;GBV;151826803;;;;;;;;;;;;;M: Lm 3644:1
1183;125;155;76;;Vie de M. Boilleau Despreaux par M. des Maizaux. Amst. 1712. ;La Vie de Boileau-Despréaux.;;Pierre des Maizeaux#118903314m;;;;;;;;Amsterdam#getty7006952;;;1712;8°;Arm. IX, (c) 3. rang in Octav.;Literatur ; Französische Literatur;Druck;fre;GBV;15189003X;;;;;;;;;;;;;M: Lm 476
516;56;70;214-219;;Hist. des Ducs de Bretagne, Par. 1739. T. I. II. III. IV. V. VI. ;Histoire des ducs de Brétagne, et des différentes Révolutions arrivées dans cette province;;Pierre Desfontaines#118671596m;;;;;;;;Paris#getty7008038;;;1739;8°;Arm. IV, (g) 7. rang, in octav.;Geschichte ; Frankreich;Druck;fre;GBV;140881387;Herzog August Bibliothek Wolfenbüttel;M: Gk 499;;;;;;;;;;;M: Gk 499:1
899;97;123;232-233;;Le nouveau Gulliver Amst. 1730. T. I. II. ;Le Nouveau Gulliver, Ou Voyage De Jean Gulliver, Fils Du Capitaine Gulliver;;Pierre Desfontaines#118671596m;;;;;;;;Amsterdam#getty7006952;;;1730;8°;Arm. VII, (g) 7. rang, in Octav.;Literatur ; Französische Literatur;Druck;fre;GBV;147668255;;;;;;;;;;;;;M: Lm 1058 (1)
1120;119;149;3;;Dictionaire neologique à l' usage des beaux esprits du Siecle, Amst. 1728. ;Dictionaire Neologique A l'usage des beaux Esprits du Siecle;;Pierre Desfontaines#118671596m;;;;Jean-Jacques Bel#132469103;;;;Amsterdam#getty7006952;;;1728;8°;Arm. IX, (b) 2. rang, in Octav.;Sprachwissenschaft ; Lexikographie;Druck;fre;GBV;150930348;;;;;;;;;;;;;M: Kb 242
97;[12];20;208-209;;Hist. de la condamnation des Templiers, par Dupuy. Brus. T. I. II. ;Histoire De La Condannation Des Templiers;;Pierre Dupuy#104333057m;Nicolaus Gürtler#12208263Xm;;;;;;;Brüssel#getty7007868;;;1713;8°;Arm. I, (g) 7. rang in Octavo;Staatswissenschaften ; Orden, christliche Gruppen;Druck;fre;GBV;14362251X;;;;;;;;;;;;;M: Tq 342
326;37;49;133-134;;Descr. des chateau bourg et foret de Fontainebleau, par l'abbé Guilbert. Par. T. I. II. ;"Description historique des chateau, bourg et forest de Fontainebleau, contenant une explication historique des peintures, tableaux, reliefs, statuës, ornemens qui s'y voyent; et la vie des architectes, peintres et sculpteurs, qui y ont travaillé";;Pierre Guilbert#1055271716m;;;;;;;;Paris#getty7008038;;;1731;8°;Arm. III, (e) 5. rang, in octav.;Kunst ; Baukunst;Druck;fre;GBV;15076572X;Herzog August Bibliothek Wolfenbüttel;M: Uf 48;;;;;;;;;;;M: Uf 48
